Assigned To UserID,Next Action UserID,Ticket Number,Note Created By UserID,Entered On,Ticket Labor Hours,Ticket Type,Escalated On,Closed On,Required On,Severity
jjuscamaita,,80317,jjuscamaita,2024-01-16T17:18:20.1330000,0.010416666666666666,IT Services - Cloud,,2024-01-16T17:20:33.0000000,,Non-Critical (Standard)
jjuscamaita,,80321,jjuscamaita,2024-01-17T10:10:30.5600000,0.010416666666666666,IT Services - Cloud,,2024-01-17T10:47:50.0000000,,Non-Critical (Standard)
jjuscamaita,,80328,jjuscamaita,2024-01-17T11:55:46.8230000,0.020833333333333332,IT Services - Network,,2024-01-17T12:34:14.0000000,,Non-Critical (Standard)
jjuscamaita,,80331,jjuscamaita,2024-01-17T12:45:20.6570000,0.041666666666666664,IT Services - Cloud,,2024-01-17T16:51:47.0000000,,Non-Critical (Standard)
jjuscamaita,,80333,cminaya,2024-01-17T13:30:50.1930000,0.20833333333333331,IT Services - Cloud,,2024-01-24T09:32:22.0000000,,Non-Critical (Standard)
jjuscamaita,,80333,jjuscamaita,2024-01-17T13:30:50.1930000,0.20833333333333331,IT Services - Cloud,,2024-01-24T09:32:22.0000000,,Non-Critical (Standard)
jjuscamaita,,80333,jzuniga,2024-01-17T13:30:50.1930000,0.20833333333333331,IT Services - Cloud,,2024-01-24T09:32:22.0000000,,Non-Critical (Standard)
jjuscamaita,,80346,jjuscamaita,2024-01-18T13:25:08.7530000,0.010416666666666666,IT Services - Cloud,,2024-01-18T17:46:40.0000000,,Non-Critical (Standard)
jjuscamaita,,80349,jjuscamaita,2024-01-18T16:43:42.7570000,0.052083333333333329,IT Services - Managed Services,,2024-01-19T10:22:10.0000000,2024-01-24T00:00:00.0000000,Non-Critical (Standard)
jjuscamaita,,80351,jjuscamaita,2024-01-19T09:04:02.0370000,0.010416666666666666,IT Services - Cloud,,2024-01-19T09:08:01.0000000,,Non-Critical (Standard)
jjuscamaita,,80357,jjuscamaita,2024-01-19T11:24:39.5830000,0.010416666666666666,IT Services - Laptop,,2024-01-19T13:59:52.0000000,,Critical
jjuscamaita,,80389,jjuscamaita,2024-01-22T00:06:06.4530000,0.28125,Administration,,2024-01-29T11:13:41.0000000,,
jjuscamaita,,80398,jjuscamaita,2024-01-22T08:43:57.5070000,0,IT Services - Hardware,,2024-01-24T10:51:13.0000000,,Non-Critical (Standard)
jjuscamaita,,80399,jjuscamaita,2024-01-22T08:45:31.6800000,0.020833333333333332,IT Services - Cloud,,2024-01-22T09:41:57.0000000,,Non-Critical (Standard)
jjuscamaita,,80400,jjuscamaita,2024-01-22T08:46:36.8900000,0.052083333333333329,IT Services - Telecom,,2024-01-29T22:22:16.0000000,,Non-Critical (Standard)
jjuscamaita,,80401,jjuscamaita,2024-01-22T09:42:27.3430000,0.010416666666666666,IT Services - Laptop,,2024-01-22T09:54:05.0000000,,Non-Critical (Standard)
jjuscamaita,,80402,jjuscamaita,2024-01-22T09:50:10.3200000,0.03125,IT Services - Cloud,,2024-01-22T10:24:24.0000000,,Non-Critical (Standard)
jjuscamaita,,80404,jjuscamaita,2024-01-22T10:25:58.3770000,0.03125,IT Services - Cloud,,2024-01-22T10:49:57.0000000,,Non-Critical (Standard)
jjuscamaita,,80410,jjuscamaita,2024-01-22T11:46:53.7300000,0.09375,IT Services - Software Services,,2024-01-31T10:08:33.0000000,,Non-Critical (Standard)
jjuscamaita,,80412,jjuscamaita,2024-01-22T13:01:37.6670000,0.03125,IT Services - Hardware,,2024-01-26T08:48:31.0000000,,Non-Critical (Standard)
jjuscamaita,,80415,jjuscamaita,2024-01-22T13:19:33.6300000,0.010416666666666666,IT Services - Cloud,,2024-01-22T13:21:48.0000000,,Non-Critical (Standard)
jjuscamaita,,80419,jjuscamaita,2024-01-22T14:33:26.1630000,0.03125,IT Services - Cloud,,2024-01-23T10:13:33.0000000,,Non-Critical (Standard)
jjuscamaita,,80422,jjuscamaita,2024-01-22T15:51:16.3330000,0.010416666666666666,IT Services - Cloud,,2024-01-22T16:41:44.0000000,,Non-Critical (Standard)
jjuscamaita,,80431,jjuscamaita,2024-01-23T09:18:22.6130000,0.010416666666666666,IT Services - Cloud,,2024-01-23T09:25:22.0000000,,Non-Critical (Standard)
jjuscamaita,,80438,EscalationRule,2024-01-23T11:12:02.1570000,0.010416666666666666,IT Services - Cloud,2024-01-23T11:45:04.6230000,2024-01-23T11:45:04.7500000,,Non-Critical (Standard)
jjuscamaita,,80438,jjuscamaita,2024-01-23T11:12:02.1570000,0.010416666666666666,IT Services - Cloud,2024-01-23T11:45:04.6230000,2024-01-23T11:45:04.7500000,,Non-Critical (Standard)
jjuscamaita,,80445,jjuscamaita,2024-01-23T15:50:10.0430000,0.010416666666666666,IT Services - Cloud,,2024-01-23T15:56:31.0000000,,Non-Critical (Standard)
jjuscamaita,,80449,jjuscamaita,2024-01-24T08:32:34.2570000,0.010416666666666666,IT Services - Cloud,,2024-01-25T08:58:26.0000000,,Non-Critical (Standard)
jjuscamaita,,80451,jjuscamaita,2024-01-24T08:33:51.7930000,0.010416666666666666,IT Services - Software Services,,2024-01-24T10:44:02.0000000,,Non-Critical (Standard)
jjuscamaita,,80454,jjuscamaita,2024-01-24T10:16:05.1370000,0.020833333333333332,IT Services - Cloud,,2024-01-24T10:38:12.0000000,,Non-Critical (Standard)
jjuscamaita,,80462,jjuscamaita,2024-01-24T13:47:43.2130000,0.010416666666666666,IT Services - Cloud,,2024-01-24T13:52:24.0000000,,Non-Critical (Standard)
jjuscamaita,,80463,jjuscamaita,2024-01-24T13:52:09.3530000,0.010416666666666666,IT Services - Software Services,,2024-01-24T14:16:00.0000000,,Non-Critical (Standard)
jjuscamaita,,80487,jjuscamaita,2024-01-25T10:58:20.8830000,0.020833333333333332,IT Services - Cloud,,2024-01-25T15:38:55.0000000,,Non-Critical (Standard)
jjuscamaita,,80500,jjuscamaita,2024-01-26T09:48:43.3470000,0.020833333333333332,IT Services - Telecom,,2024-01-29T11:14:04.0000000,,Non-Critical (Standard)
jjuscamaita,,80504,jjuscamaita,2024-01-26T14:07:09.4670000,0.052083333333333329,IT Services - Cloud,,2024-01-29T11:31:33.0000000,,Critical
jjuscamaita,,80504,jzuniga,2024-01-26T14:07:09.4670000,0.052083333333333329,IT Services - Cloud,,2024-01-29T11:31:33.0000000,,Critical
jjuscamaita,,80505,jjuscamaita,2024-01-26T14:19:40.9900000,0.010416666666666666,IT Services - Cloud,,2024-01-26T17:37:42.0000000,,Non-Critical (Standard)
jjuscamaita,,80522,jjuscamaita,2024-01-29T00:06:07.0970000,0.17708333333333334,Administration,,2024-02-05T08:48:19.0000000,,
jjuscamaita,,80533,frodriguez,2024-01-29T09:03:18.1500000,0.083333333333333329,IT Services - Cloud,,2024-01-29T11:13:48.0000000,,Non-Critical (Standard)
jjuscamaita,,80533,jjuscamaita,2024-01-29T09:03:18.1500000,0.083333333333333329,IT Services - Cloud,,2024-01-29T11:13:48.0000000,,Non-Critical (Standard)
jjuscamaita,,80534,jjuscamaita,2024-01-29T09:03:58.5900000,0.010416666666666666,IT Services - Cloud,,2024-01-30T13:00:20.0000000,,Non-Critical (Standard)
jjuscamaita,,80561,jjuscamaita,2024-01-30T11:47:15.5630000,0.010416666666666666,IT Services - Cloud,,2024-01-30T11:52:40.0000000,,Non-Critical (Standard)
jjuscamaita,,80566,jjuscamaita,2024-01-30T14:21:06.5370000,0.010416666666666666,IT Services - Cloud,,2024-01-30T14:26:47.0000000,,Non-Critical (Standard)
jjuscamaita,,80567,jjuscamaita,2024-01-30T14:44:45.4700000,0.010416666666666666,IT Services - Cloud,,2024-01-31T09:52:05.0000000,,Critical
jjuscamaita,,80570,jjuscamaita,2024-01-31T09:03:40.8970000,0.10416666666666666,IT Services - Laptop,,2024-01-31T09:52:24.0000000,,Non-Critical (Standard)
jjuscamaita,,80574,jjuscamaita,2024-01-31T11:35:56.0500000,0.010416666666666666,IT Services - Cloud,,2024-01-31T16:27:32.0000000,,Non-Critical (Standard)
jjuscamaita,,80577,jjuscamaita,2024-01-31T13:10:13.8630000,0.010416666666666666,IT Services - Cloud,,2024-02-01T09:34:01.0000000,,Non-Critical (Standard)
jjuscamaita,,80578,jjuscamaita,2024-01-31T13:16:57.3700000,0.010416666666666666,IT Services - Cloud,,2024-01-31T14:58:30.0000000,,Non-Critical (Standard)
jjuscamaita,,80579,jjuscamaita,2024-01-31T13:55:34.2970000,0.020833333333333332,IT Services - Cloud,,2024-01-31T16:27:45.0000000,,Non-Critical (Standard)
jjuscamaita,,80587,jjuscamaita,2024-02-01T08:50:15.9800000,0.052083333333333329,IT Services - Cloud,,2024-02-02T08:49:52.0000000,,Non-Critical (Standard)
jjuscamaita,,80588,frodriguez,2024-02-01T10:18:36.8730000,0.083333333333333329,IT Services - Laptop,,2024-02-02T08:49:57.0000000,,Non-Critical (Standard)
jjuscamaita,,80588,jjuscamaita,2024-02-01T10:18:36.8730000,0.083333333333333329,IT Services - Laptop,,2024-02-02T08:49:57.0000000,,Non-Critical (Standard)
jjuscamaita,,80593,jjuscamaita,2024-02-01T13:54:51.5400000,0.020833333333333332,IT Services - Telecom,,2024-02-09T08:48:46.0000000,,Non-Critical (Standard)
jjuscamaita,,80598,jjuscamaita,2024-02-02T14:34:45.3000000,0.010416666666666666,IT Services - Software Services,,2024-02-02T14:36:58.0000000,,Non-Critical (Standard)
jjuscamaita,,80615,jjuscamaita,2024-02-05T00:06:06.4800000,0.32291666666666669,Administration,,2024-02-12T08:36:45.0000000,,
jjuscamaita,,80625,jjuscamaita,2024-02-05T07:27:50.3830000,0.041666666666666664,IT Services - Managed Services,,2024-02-09T08:49:44.0000000,2024-02-09T00:00:00.0000000,Critical
jjuscamaita,,80626,jjuscamaita,2024-02-05T08:48:40.7470000,0.041666666666666664,IT Services - Telecom,,2024-02-05T10:22:07.0000000,,Non-Critical (Standard)
jjuscamaita,,80626,jzuniga,2024-02-05T08:48:40.7470000,0.041666666666666664,IT Services - Telecom,,2024-02-05T10:22:07.0000000,,Non-Critical (Standard)
jjuscamaita,,80629,jjuscamaita,2024-02-05T09:35:22.4900000,0.010416666666666666,IT Services - Cloud,,2024-02-05T09:40:52.0000000,,Non-Critical (Standard)
jjuscamaita,,80634,jjuscamaita,2024-02-05T11:30:51.4130000,0.010416666666666666,IT Services - Cloud,,2024-02-05T12:35:08.0000000,,Non-Critical (Standard)
jjuscamaita,,80642,jjuscamaita,2024-02-06T08:46:19.9400000,0.020833333333333332,IT Services - Cloud,,2024-02-07T09:06:38.0000000,,Non-Critical (Standard)
jjuscamaita,,80643,jjuscamaita,2024-02-06T08:47:01.3030000,0.010416666666666666,IT Services - Cloud,,2024-02-06T11:41:02.0000000,,Non-Critical (Standard)
jjuscamaita,,80673,jjuscamaita,2024-02-07T16:13:27.2700000,0.010416666666666666,IT Services - Laptop,,2024-02-08T09:57:34.0000000,,Non-Critical (Standard)
jjuscamaita,,80685,jjuscamaita,2024-02-08T13:28:03.1600000,0.03125,IT Services - Telecom,,2024-02-12T08:37:30.0000000,,Non-Critical (Standard)
jjuscamaita,,80690,jjuscamaita,2024-02-09T08:43:23.9670000,0.010416666666666666,IT Services - Cloud,,2024-02-09T08:47:35.0000000,,Non-Critical (Standard)
jjuscamaita,,80693,jjuscamaita,2024-02-09T11:28:44.8570000,0.03125,IT Services - Telecom,,2024-02-12T08:48:13.0000000,,Non-Critical (Standard)
jjuscamaita,,80699,jjuscamaita,2024-02-09T13:40:15.7000000,0.041666666666666664,IT Services - Cloud,,2024-02-13T09:14:58.0000000,,Non-Critical (Standard)
jjuscamaita,,80719,jjuscamaita,2024-02-12T00:06:06.9200000,0.43749999999999994,Administration,,2024-02-19T08:53:06.0000000,,
jjuscamaita,,80729,jjuscamaita,2024-02-12T08:58:52.7030000,0.010416666666666666,IT Services - Cloud,,2024-02-12T09:34:53.0000000,,Non-Critical (Standard)
jjuscamaita,,80731,jjuscamaita,2024-02-12T09:36:51.5600000,0.010416666666666666,IT Services - Cloud,,2024-02-12T09:42:17.0000000,,Non-Critical (Standard)
jjuscamaita,,80732,jjuscamaita,2024-02-12T09:37:42.8100000,0.010416666666666666,IT Services - Cloud,,2024-02-12T09:44:11.0000000,,Non-Critical (Standard)
jjuscamaita,,80747,jjuscamaita,2024-02-13T09:13:24.8200000,0.020833333333333332,IT Services - Cloud,,2024-02-16T14:01:45.0000000,,Non-Critical (Standard)
jjuscamaita,,80753,jjuscamaita,2024-02-13T10:51:19.0900000,0.010416666666666666,IT Services - Cloud,,2024-02-13T12:21:19.0000000,,Non-Critical (Standard)
jjuscamaita,,80754,jjuscamaita,2024-02-13T11:10:55.2930000,0.0625,IT Services - Cloud,,2024-02-15T16:27:35.0000000,,Non-Critical (Standard)
jjuscamaita,,80759,frodriguez,2024-02-13T15:28:31.0000000,0.020833333333333332,IT Services - Hardware,,2024-02-13T16:59:33.0000000,,Non-Critical (Standard)
jjuscamaita,,80760,jjuscamaita,2024-02-13T15:31:08.7200000,0.010416666666666666,IT Services - Cloud,,2024-02-13T15:32:10.0000000,,Non-Critical (Standard)
jjuscamaita,,80765,jjuscamaita,2024-02-13T15:59:44.5870000,0.020833333333333332,IT Services - Cloud,,2024-02-14T08:52:12.0000000,,Non-Critical (Standard)
jjuscamaita,,80769,jjuscamaita,2024-02-14T08:53:20.1000000,0.03125,IT Services - Cloud,,2024-02-16T09:04:54.0000000,,Non-Critical (Standard)
jjuscamaita,,80770,jjuscamaita,2024-02-14T08:54:00.9800000,0.010416666666666666,IT Services - Cloud,,2024-02-14T09:01:51.0000000,,Non-Critical (Standard)
jjuscamaita,,80774,jjuscamaita,2024-02-14T13:03:36.3500000,0.010416666666666666,IT Services - Cloud,,2024-02-14T13:13:03.0000000,,Non-Critical (Standard)
jjuscamaita,,80775,jjuscamaita,2024-02-14T13:04:15.7400000,0.03125,IT Services - Cloud,,2024-02-16T14:03:01.0000000,,Non-Critical (Standard)
jjuscamaita,,80777,EscalationRule,2024-02-14T13:26:33.6670000,0.10416666666666667,IT Services - Cloud,2024-02-26T09:30:04.6500000,2024-02-26T09:51:43.0000000,,Non-Critical (Standard)
jjuscamaita,,80777,jjuscamaita,2024-02-14T13:26:33.6670000,0.10416666666666667,IT Services - Cloud,2024-02-26T09:30:04.6500000,2024-02-26T09:51:43.0000000,,Non-Critical (Standard)
jjuscamaita,,80778,jjuscamaita,2024-02-14T13:30:02.2230000,0.03125,IT Services - Cloud,,2024-02-16T16:36:55.0000000,,Non-Critical (Standard)
jjuscamaita,,80788,jjuscamaita,2024-02-15T10:29:37.8430000,0.010416666666666666,IT Services - Cloud,,2024-02-15T10:33:31.0000000,,Non-Critical (Standard)
jjuscamaita,,80789,jjuscamaita,2024-02-15T10:51:08.2130000,0.010416666666666666,IT Services - Software Services,,2024-02-15T10:55:04.0000000,,Non-Critical (Standard)
jjuscamaita,,80790,jjuscamaita,2024-02-15T10:59:36.8200000,0.010416666666666666,IT Services - Cloud,,2024-02-15T14:09:18.0000000,,Non-Critical (Standard)
jjuscamaita,,80792,jjuscamaita,2024-02-15T11:40:13.0200000,0.010416666666666666,IT Services - Cloud,,2024-02-15T11:42:50.0000000,,Non-Critical (Standard)
jjuscamaita,,80798,jjuscamaita,2024-02-15T14:39:53.6870000,0.010416666666666666,IT Services - Cloud,,2024-02-15T14:45:02.0000000,,Non-Critical (Standard)
jjuscamaita,,80809,jjuscamaita,2024-02-16T11:20:44.7100000,0.020833333333333332,IT Services - Cloud,,2024-02-16T11:24:21.0000000,,Non-Critical (Standard)
jjuscamaita,,80810,jjuscamaita,2024-02-16T11:36:24.7370000,0.010416666666666666,IT Services - Laptop,,2024-02-16T16:39:57.0000000,,Non-Critical (Standard)
jjuscamaita,,80811,jjuscamaita,2024-02-16T11:38:31.6470000,0.010416666666666666,IT Services - Hardware,,2024-02-16T14:00:18.0000000,,Non-Critical (Standard)
jjuscamaita,,80812,jjuscamaita,2024-02-16T11:42:09.6600000,0.020833333333333332,IT Services - Laptop,,2024-02-16T14:00:21.0000000,,Non-Critical (Standard)
jjuscamaita,,80819,jjuscamaita,2024-02-16T13:27:39.0500000,0.052083333333333336,IT Services - Cloud,,2024-02-16T14:00:25.0000000,,Non-Critical (Standard)
jjuscamaita,,80821,jjuscamaita,2024-02-16T13:50:23.8030000,0.020833333333333332,IT Services - Laptop,,2024-02-16T14:18:20.0000000,,Non-Critical (Standard)
jjuscamaita,,80822,frodriguez,2024-02-16T13:54:17.5000000,0.010416666666666666,IT Services - Cloud,,2024-02-20T08:59:02.0000000,,Non-Critical (Standard)
jjuscamaita,,80825,EscalationRule,2024-02-16T18:08:57.3700000,0.083333333333333343,IT Services - Laptop,2024-02-21T18:15:03.5830000,2024-02-23T08:38:33.0000000,,Non-Critical (Standard)
jjuscamaita,,80825,jjuscamaita,2024-02-16T18:08:57.3700000,0.083333333333333343,IT Services - Laptop,2024-02-21T18:15:03.5830000,2024-02-23T08:38:33.0000000,,Non-Critical (Standard)
jjuscamaita,,80840,jjuscamaita,2024-02-19T00:06:06.4430000,0.25,Administration,,2024-02-26T08:42:37.0000000,,
jjuscamaita,,80854,jjuscamaita,2024-02-19T09:29:40.3600000,0.083333333333333343,IT Services - Laptop,,2024-02-19T12:47:25.0000000,,Non-Critical (Standard)
jjuscamaita,,80867,jjuscamaita,2024-02-20T09:21:00.3700000,0.010416666666666666,IT Services - Cloud,,2024-02-20T09:25:06.0000000,,Non-Critical (Standard)
jjuscamaita,,80877,jjuscamaita,2024-02-20T13:12:51.0000000,0.020833333333333332,IT Services - Hardware,,2024-02-20T16:20:30.0000000,,Non-Critical (Standard)
jjuscamaita,,80891,jjuscamaita,2024-02-21T09:04:32.8670000,0.010416666666666666,IT Services - Cloud,,2024-02-21T09:07:37.0000000,,Non-Critical (Standard)
jjuscamaita,,80894,jjuscamaita,2024-02-21T11:37:03.0530000,0.010416666666666666,IT Services - Cloud,,2024-02-21T11:38:25.0000000,,Non-Critical (Standard)
jjuscamaita,,80897,jjuscamaita,2024-02-21T13:47:33.9500000,0.052083333333333336,IT Services - Managed Services,,2024-02-21T16:53:16.0000000,,Non-Critical (Standard)
jjuscamaita,,80900,jjuscamaita,2024-02-21T14:40:24.6300000,0.010416666666666666,IT Services - Hardware,,2024-02-21T16:53:25.0000000,,Non-Critical (Standard)
jjuscamaita,,80901,jjuscamaita,2024-02-21T14:41:06.6200000,0.0625,IT Services - Cloud,,2024-02-23T08:39:05.0000000,,Non-Critical (Standard)
jjuscamaita,,80904,jjuscamaita,2024-02-21T16:08:22.8600000,0.010416666666666666,IT Services - Cloud,,2024-02-21T16:14:55.0000000,,Non-Critical (Standard)
jjuscamaita,,80914,jjuscamaita,2024-02-22T11:49:05.6270000,0.010416666666666666,IT Services - Cloud,,2024-02-22T11:52:31.0000000,,Non-Critical (Standard)
jjuscamaita,,80915,jjuscamaita,2024-02-22T11:51:19.6200000,0.020833333333333332,IT Services - Cloud,,2024-02-22T12:20:55.0000000,,Non-Critical (Standard)
jjuscamaita,,80918,admin,2024-02-22T12:35:13.2400000,0.10416666666666667,IT Services - Managed Services,2024-03-08T15:00:04.7930000,2024-03-28T12:58:25.0000000,,Critical
jjuscamaita,,80918,jjuscamaita,2024-02-22T12:35:13.2400000,0.10416666666666667,IT Services - Managed Services,2024-03-08T15:00:04.7930000,2024-03-28T12:58:25.0000000,,Critical
jjuscamaita,,80922,jjuscamaita,2024-02-22T13:19:53.0230000,0.052083333333333336,IT Services - Hardware,,2024-02-23T08:39:02.0000000,,Non-Critical (Standard)
jjuscamaita,,80925,jjuscamaita,2024-02-22T13:51:36.3930000,0.020833333333333332,IT Services - Cloud,,2024-02-22T13:54:17.0000000,,Non-Critical (Standard)
jjuscamaita,,80930,dwest,2024-02-22T15:47:43.6700000,0.34374999999999994,IT Services - Cloud,,2024-02-26T09:15:16.0000000,,Non-Critical (Standard)
jjuscamaita,,80930,jjuscamaita,2024-02-22T15:47:43.6700000,0.34374999999999994,IT Services - Cloud,,2024-02-26T09:15:16.0000000,,Non-Critical (Standard)
jjuscamaita,,80930,jzuniga,2024-02-22T15:47:43.6700000,0.34374999999999994,IT Services - Cloud,,2024-02-26T09:15:16.0000000,,Non-Critical (Standard)
jjuscamaita,,80932,jjuscamaita,2024-02-22T17:30:41.6430000,0.03125,IT Services - Laptop,,2024-03-06T10:07:30.0000000,,Non-Critical (Standard)
jjuscamaita,,80941,jjuscamaita,2024-02-23T11:52:20.9000000,0.010416666666666666,IT Services - Cloud,,2024-02-23T11:57:21.0000000,,Non-Critical (Standard)
jjuscamaita,,80942,jjuscamaita,2024-02-23T12:16:43.0770000,0.03125,IT Services - Cloud,,2024-02-23T12:29:56.0000000,,Non-Critical (Standard)
jjuscamaita,,80943,jjuscamaita,2024-02-23T12:26:03.9300000,0.010416666666666666,IT Services - Cloud,,2024-02-23T12:30:10.0000000,,Non-Critical (Standard)
jjuscamaita,,80944,jjuscamaita,2024-02-23T13:22:40.0130000,0.010416666666666666,IT Services - Software Services,,2024-02-23T13:27:21.0000000,,Non-Critical (Standard)
jjuscamaita,,80965,jjuscamaita,2024-02-26T00:06:06.1770000,0.28125,Administration,,2024-03-04T08:56:06.0000000,,
jjuscamaita,,80977,jjuscamaita,2024-02-26T09:19:09.0600000,0.010416666666666666,IT Services - Software Services,,2024-02-26T10:06:48.0000000,,Non-Critical (Standard)
jjuscamaita,,80980,jjuscamaita,2024-02-26T10:46:04.0000000,0.020833333333333332,IT Services - Cloud,,2024-02-26T11:48:28.0000000,,Non-Critical (Standard)
jjuscamaita,,81002,jjuscamaita,2024-02-27T10:33:24.1700000,0.010416666666666666,IT Services - Cloud,,2024-02-27T10:56:34.0000000,,Non-Critical (Standard)
jjuscamaita,,81005,jjuscamaita,2024-02-27T11:43:45.9100000,0.010416666666666666,IT Services - Cloud,,2024-02-27T12:42:44.0000000,,Non-Critical (Standard)
jjuscamaita,,81007,jjuscamaita,2024-02-27T11:53:29.0900000,0.020833333333333332,IT Services - Cloud,,2024-02-27T12:04:49.0000000,,Non-Critical (Standard)
jjuscamaita,,81011,jjuscamaita,2024-02-27T12:49:42.2670000,0.010416666666666666,IT Services - Cloud,,2024-02-27T12:58:20.0000000,,Non-Critical (Standard)
jjuscamaita,,81012,jjuscamaita,2024-02-27T14:19:40.3400000,0.020833333333333332,IT Services - Cloud,,2024-02-27T14:25:07.0000000,,Non-Critical (Standard)
jjuscamaita,,81013,jjuscamaita,2024-02-27T14:30:50.7200000,0.10416666666666666,IT Services - Cloud,,2024-03-01T15:31:35.0000000,,Critical
jjuscamaita,,81017,admin,2024-02-27T17:43:45.1470000,0.010416666666666666,IT Services - Managed Services,,2024-02-28T09:31:50.0000000,,Critical
jjuscamaita,,81017,jjuscamaita,2024-02-27T17:43:45.1470000,0.010416666666666666,IT Services - Managed Services,,2024-02-28T09:31:50.0000000,,Critical
jjuscamaita,,81028,jjuscamaita,2024-02-28T09:51:43.9330000,0.010416666666666666,IT Services - Cloud,,2024-02-29T09:12:50.0000000,,Non-Critical (Standard)
jjuscamaita,,81029,jjuscamaita,2024-02-28T10:42:29.5770000,0.11458333333333334,IT Services - Cloud,,2024-02-28T16:08:55.0000000,,Critical
jjuscamaita,,81029,jzuniga,2024-02-28T10:42:29.5770000,0.11458333333333334,IT Services - Cloud,,2024-02-28T16:08:55.0000000,,Critical
jjuscamaita,,81035,jjuscamaita,2024-02-28T14:40:47.1100000,0.010416666666666666,IT Services - Cloud,,2024-02-28T16:09:17.0000000,,Non-Critical (Standard)
jjuscamaita,,81043,jjuscamaita,2024-02-29T08:51:12.7570000,0.03125,IT Services - Cloud,,2024-03-05T09:41:31.0000000,,Non-Critical (Standard)
jjuscamaita,,81045,jjuscamaita,2024-02-29T09:13:21.1970000,0.020833333333333332,IT Services - Cloud,,2024-02-29T09:31:15.0000000,,Non-Critical (Standard)
jjuscamaita,,81053,jjuscamaita,2024-02-29T14:31:22.4400000,0.010416666666666666,IT Services - Cloud,,2024-02-29T16:37:57.0000000,,Non-Critical (Standard)
jjuscamaita,,81059,jjuscamaita,2024-03-01T08:54:23.6830000,0.010416666666666666,IT Services - Cloud,,2024-03-01T11:27:36.0000000,,Non-Critical (Standard)
jjuscamaita,,81080,jjuscamaita,2024-03-04T00:06:06.3870000,0.29166666666666663,Administration,,2024-03-11T10:07:03.0000000,,
jjuscamaita,,81096,jjuscamaita,2024-03-04T10:12:10.8470000,0.010416666666666666,IT Services - Cloud,,2024-03-04T12:34:14.0000000,,Non-Critical (Standard)
jjuscamaita,,81097,jjuscamaita,2024-03-04T10:36:54.9070000,0.010416666666666666,IT Services - Cloud,,2024-03-04T13:36:44.0000000,,Non-Critical (Standard)
jjuscamaita,,81098,jjuscamaita,2024-03-04T10:50:01.1070000,0.03125,IT Services - Cloud,,2024-03-04T12:36:15.0000000,,Non-Critical (Standard)
jjuscamaita,,81102,jjuscamaita,2024-03-04T11:43:58.0170000,0.010416666666666666,IT Services - Cloud,,2024-03-04T12:36:27.0000000,,Non-Critical (Standard)
jjuscamaita,,81105,jjuscamaita,2024-03-04T12:38:38.2770000,0.010416666666666666,IT Services - Cloud,,2024-03-04T16:02:21.0000000,,Non-Critical (Standard)
jjuscamaita,,81106,jjuscamaita,2024-03-04T13:41:01.4470000,0.010416666666666666,IT Services - Laptop,,2024-03-06T09:41:16.0000000,,Non-Critical (Standard)
jjuscamaita,,81107,jjuscamaita,2024-03-04T14:01:46.2370000,0.010416666666666666,IT Services - Cloud,,2024-03-04T14:12:14.0000000,,Non-Critical (Standard)
jjuscamaita,,81109,jjuscamaita,2024-03-04T16:10:56.5430000,0.010416666666666666,IT Services - Cloud,,2024-03-11T10:31:21.0000000,,Non-Critical (Standard)
jjuscamaita,,81115,jjuscamaita,2024-03-05T08:38:58.4330000,0.020833333333333332,IT Services - Cloud,,2024-03-05T09:01:46.0000000,,Critical
jjuscamaita,,81116,jjuscamaita,2024-03-05T09:14:42.8070000,0.041666666666666664,IT Services - Cloud,,2024-03-05T12:32:52.0000000,,Critical
jjuscamaita,,81117,jjuscamaita,2024-03-05T09:51:01.4730000,0.010416666666666666,IT Services - Cloud,,2024-03-11T11:00:57.0000000,,Non-Critical (Standard)
jjuscamaita,,81118,jjuscamaita,2024-03-05T10:01:01.9000000,0.052083333333333329,IT Services - Software Services,,2024-03-05T11:40:51.0000000,,Non-Critical (Standard)
jjuscamaita,,81121,jjuscamaita,2024-03-05T13:44:21.2170000,0.010416666666666666,IT Services - Software Services,,2024-03-05T16:08:38.0000000,,Non-Critical (Standard)
jjuscamaita,,81138,jjuscamaita,2024-03-06T11:10:29.6530000,0.020833333333333332,IT Services - Cloud,,2024-03-06T11:32:25.0000000,,Non-Critical (Standard)
jjuscamaita,,81139,jjuscamaita,2024-03-06T11:33:03.0070000,0.03125,IT Services - Cloud,,2024-03-06T16:59:28.0000000,,Non-Critical (Standard)
jjuscamaita,,81140,jjuscamaita,2024-03-06T11:43:55.6400000,0.083333333333333329,IT Services - Cloud,,2024-03-12T14:45:55.0000000,,Non-Critical (Standard)
jjuscamaita,,81144,jjuscamaita,2024-03-06T13:58:33.8430000,0.010416666666666666,IT Services - Cloud,,2024-03-06T14:57:32.0000000,,Non-Critical (Standard)
jjuscamaita,,81145,jjuscamaita,2024-03-06T14:46:31.8870000,0.010416666666666666,IT Services - Cloud,,2024-03-06T15:00:24.0000000,,Non-Critical (Standard)
jjuscamaita,,81146,jjuscamaita,2024-03-06T14:47:39.1230000,0.010416666666666666,IT Services - Cloud,,2024-03-06T15:05:01.0000000,,Non-Critical (Standard)
jjuscamaita,,81154,jjuscamaita,2024-03-07T10:05:01.7370000,0.020833333333333332,IT Services - Cloud,,2024-03-07T10:23:57.0000000,,Non-Critical (Standard)
